STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PYF,French Polynesia,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GAB,Gabon,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,18.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GMB,"Gambia, The",WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,10.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GEO,Georgia,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,9.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DEU,Germany,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,5.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GHA,Ghana,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,21.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GIB,Gibraltar,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,3.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GRC,Greece,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,10.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GRL,Greenland,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,9.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GRD,Grenada,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,3.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GUM,Guam,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,3.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GTM,Guatemala,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,15.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GIN,Guinea,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,30.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GNB,Guinea-Bissau,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,14.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GUY,Guyana,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,11.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HTI,Haiti,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,4.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HND,Honduras,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,8.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HKG,"Hong Kong SAR, China",WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,4.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HUN,Hungary,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,3.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ISL,Iceland,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,6.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IND,India,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,93.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IDN,Indonesia,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,191.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IRN,"Iran, Islamic Rep.",WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,18.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IRQ,Iraq,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,13.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IRL,Ireland,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,5.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IMN,Isle of Man,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ISR,Israel,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,15.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ITA,Italy,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,8.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,JAM,Jamaica,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,7.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,JPN,Japan,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,29.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,JOR,Jordan,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,13.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KAZ,Kazakhstan,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,16.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KEN,Kenya,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,30.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KIR,Kiribati,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PRK,"Korea, Dem. People's Rep.",WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,10.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KOR,"Korea, Rep.",WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,12.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KWT,Kuwait,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,7.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KGZ,Kyrgyz Republic,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,5.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LAO,Lao PDR,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,45.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LVA,Latvia,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,1.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LBN,Lebanon,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,10.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LSO,Lesotho,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,4.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LBR,Liberia,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,24.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LBY,Libya,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,10.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LIE,Liechtenstein,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LTU,Lithuania,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LUX,Luxembourg,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MAC,"Macao SAR, China",WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MDG,Madagascar,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,121.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MWI,Malawi,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,10.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MYS,Malaysia,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,71.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MDV,Maldives,WB_WDI_EN_MAM_THRD_NO,"Mammal species, threatened",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SPC,Species,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,2.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mammal species, threatened",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
