iteration,detection_rate,estimated_true_value_usd
2885,0.24703570107333098,123950326883.0521
2886,0.141252532896902,216775977547.7618
2887,0.1273494501556645,240441995331.7037
2888,0.29005830978607133,105565518610.40219
2889,0.14846795784980685,206240837035.01385
2890,0.22014484427551462,139090951689.52368
2891,0.22904295310946218,133687395678.96509
2892,0.10532484126981168,290721120778.93726
2893,0.15249885646930328,200789413171.67776
2894,0.21991093401426481,139238897042.9142
2895,0.27153961049316727,112764969516.64372
2896,0.2320077087039415,131979045312.2264
2897,0.2243869040051614,136461421559.25012
2898,0.23232657179141042,131797906988.07793
2899,0.19040492385664576,160815987736.09958
2900,0.13629439146026406,224661892332.8952
2901,0.1521473093971836,201253351249.79956
2902,0.19784355851450017,154769536747.7892
2903,0.2958161306683494,103510771473.62437
2904,0.10483414500898143,292081896572.9153
2905,0.1634177031486574,187373554454.92252
2906,0.26899380691855374,113832196549.76862
2907,0.10106805314750036,302965724046.7051
2908,0.2393807264823751,127914040323.0324
2909,0.24928758235488407,122830650490.37491
2910,0.19839546573108716,154338990495.51392
2911,0.2563192637825355,119461001283.93723
2912,0.22803515293623086,134278226429.35287
2913,0.2122322235913391,144276657812.263
2914,0.210128045851177,145721413701.76743
2915,0.223102249260872,137247185993.26791
2916,0.24138395745156008,126852489382.88719
2917,0.18658980489937113,164104120888.79633
2918,0.16270918044821875,188189479016.93848
2919,0.1288323476124604,237674438658.30634
2920,0.13081070903281436,234079886319.87415
2921,0.10281161622548343,297827784680.1677
2922,0.15151057273778207,202099136360.7168
2923,0.12485360542227979,245248471570.04276
2924,0.1537244972647391,199188525216.57837
2925,0.2667560025463577,114787129839.75705
2926,0.18022764317817033,169897111008.39673
2927,0.19013576307864094,161043642732.05505
2928,0.22888033378975808,133782380481.6275
2929,0.10016946622526786,305683528660.94586
2930,0.1615402570820719,189551239133.3294
2931,0.1481150250334793,206732273737.26648
2932,0.24010466804160704,127528365648.08994
2933,0.2961841970020708,103382139255.75925
2934,0.13965862908548043,219250010545.9415
2935,0.12806595714081817,239096763757.08612
2936,0.19655380966973868,155785105113.3179
2937,0.26352777680404194,116193276743.62134
2938,0.24517478696383896,124891128810.64525
2939,0.1928272402164141,158795800144.51108
2940,0.11347829260663977,269832715988.81714
2941,0.10083060296004931,303679190651.627
2942,0.14273129466000403,214530078864.36313
2943,0.19076457218432966,160512801455.79678
2944,0.25411561723414733,120496946362.84113
2945,0.18919712867838462,161842603604.59482
2946,0.18775806632300102,163083038185.6795
2947,0.2814002006973781,108813553877.85484
2948,0.27852465843880997,109936965981.5968
2949,0.16958303537187316,180561433121.4049
2950,0.22496126891494153,136113012019.8641
2951,0.16067780616662442,190568670498.71173
2952,0.14192080579136113,215755228622.6323
2953,0.26901182530152895,113824572081.55037
2954,0.24309943503750334,125957330567.63171
2955,0.23539636594269994,130079136001.94177
2956,0.13161207114425272,232654616203.57193
2957,0.23424969815191798,130715881990.01744
2958,0.12308232719944245,248777843225.26218
2959,0.22518952139726237,135975047639.11972
2960,0.22872795090343434,133871508833.43816
2961,0.18697560197182375,163765515804.77124
2962,0.28839693489750323,106173652333.39174
2963,0.13692608416226906,223625440595.64157
2964,0.2936194311595371,104285182281.36598
2965,0.23159624238481824,132213526370.36806
2966,0.20498847832338332,149375009514.03683
2967,0.2241616105237896,136598572022.54395
2968,0.1584635410379196,193231551556.05197
2969,0.12702556943667984,241055057148.05682
2970,0.2667378026465448,114794961928.95537
2971,0.18204306489372052,168202814634.5472
2972,0.26736948800306265,114523748122.94427
2973,0.23755537642264593,128896918103.61539
2974,0.19456917816780284,157374133910.4362
2975,0.14096630819578498,217216129809.5121
2976,0.26011859760251366,117716134801.76405
2977,0.20065667846162819,152599734703.96524
2978,0.2420945142184763,126480172418.07634
2979,0.1759022036613594,174074885149.09195
2980,0.14665916342513693,208784471319.13147
2981,0.27017634186974226,113333964357.93755
2982,0.2788778063588054,109797750848.72581
2983,0.17954632066528886,170541817768.04865
2984,0.17672833261407653,173261159922.15503
2985,0.2769788826730702,110550506971.19597
2986,0.13374203179744157,228949384784.27594
2987,0.2765293939461369,110730202901.27852
2988,0.2655333972809321,115315648477.27026
2989,0.16350815403165608,187269901499.19427
2990,0.28230324046027405,108465477937.48125
2991,0.10037335073010145,305062605533.20844
2992,0.21796449576665566,140482310167.63422
2993,0.24982906489334272,122564425852.11494
2994,0.25120115729839176,121894963499.11662
2995,0.23433683335378197,130667276934.63191
2996,0.29374196216797693,104241680942.78992
2997,0.29761779958489887,102884155257.28181
2998,0.2809747240533097,108978328933.29478
2999,0.25159685884049454,121703251944.15742
3000,0.1464247114132537,209118772400.4059
3001,0.29931693077793076,102300113195.20387
3002,0.26466392955173795,115694480738.9687
3003,0.1731897630327474,176801188266.73108
3004,0.1990766931715647,153810852551.3572
3005,0.1861670133610152,164476806857.53223
3006,0.2659227202869944,115146821101.92325
3007,0.16917562921795132,180996258393.5476
3008,0.18280095421981174,167505448921.25482
3009,0.2717580221726277,112674340411.45844
3010,0.12027544794508711,254583594764.9369
3011,0.19826488483115748,154440640993.48438
3012,0.2323818797880022,131766538457.11867
3013,0.1572650627709457,194704121565.90134
3014,0.2817159524648365,108691593897.74101
3015,0.2067986982156706,148067449959.9099
3016,0.2583637148975784,118515697577.58702
3017,0.13029831864109062,235000391556.603
3018,0.20672654388098713,148119130349.56653
3019,0.1652195090065734,185330147050.64322
3020,0.2421002073585288,126477198156.5369
3021,0.1313322136933662,233150382824.69757
3022,0.13513845481102155,226583587496.5622
3023,0.29863356740264974,102534206606.91484
3024,0.11778653345462152,259963129924.52612
3025,0.19825525586784343,154448141946.0307
3026,0.20475462953137682,149545609639.71295
3027,0.25112207673828035,121933349299.81354
3028,0.22355089534290898,136971743516.63623
3029,0.26313013834558213,116368866342.5104
3030,0.27494525570272504,111368191538.93782
3031,0.21146539098482703,144799845294.87552
3032,0.17499962775200104,174972691617.47226
3033,0.24715330278033557,123891348225.4285
3034,0.26834711094043845,114106523422.26886
3035,0.13746714299624666,222745270123.63498
3036,0.2806911027803427,109088444900.88947
3037,0.2648667380680893,115605893451.03723
3038,0.11072330543316829,276546620244.3297
3039,0.1794671655374908,170617036314.79456
3040,0.28604398349055815,107047019574.29578
3041,0.11104512373916207,275745164386.9398
3042,0.15738197714758273,194559481681.37256
3043,0.26344279749913574,116230757456.64966
3044,0.17539829405673857,174574992673.06546
3045,0.16179706418935855,189250380118.06656
3046,0.2662818465550028,114991526068.97092
3047,0.23638517079229285,129535011850.33585
3048,0.2960215781280895,103438932031.41386
3049,0.23881785155936142,128215523671.65594
3050,0.2146300344003589,142664823147.28696
3051,0.23504199066649428,130275257680.53445
3052,0.2609538000759391,117339375364.19348
3053,0.2348648778226368,130373498939.87462
3054,0.13115056304943437,233473308751.87866
3055,0.10196616569227693,300297218120.6823
3056,0.2790089484890424,109746142787.33742
3057,0.1381582245002212,221631075606.17426
3058,0.293728365110863,104246506421.89848
3059,0.2465307961257919,124204182118.48648
3060,0.21344629780599642,143456017811.34802
3061,0.1324791163975246,231131945415.02438
3062,0.16980836716278733,180321832259.70963
3063,0.12359469853933212,247746515519.66788
3064,0.29879405339426474,102479134212.95374
3065,0.11066149399993377,276701088997.0602
3066,0.23329816392037794,131249022218.08156
3067,0.23235631725984884,131781034666.59859
3068,0.28781253593419315,106389236314.65608
3069,0.2856382564564844,107199071579.85384
3070,0.1296521820149826,236171543154.47507
3071,0.13806402152858044,221782297522.6365
3072,0.249707305490337,122624189307.14157
3073,0.1923621716160154,159179716274.70435
3074,0.2281129970412021,134232403663.92915
3075,0.12712940056839583,240858178854.9347
3076,0.2179097743945563,140517588001.26706
3077,0.17642427047495385,173559770531.5172
3078,0.17460314622359202,175370012294.11972
3079,0.15722218173668057,194757225485.56592
3080,0.27237602688657947,112418689154.95235
3081,0.12934708311573168,236728615460.36038
3082,0.20607064126152264,148590578999.3807
3083,0.1673489189622882,182971937253.58643
3084,0.1836251190049126,166753634065.74088
3085,0.17720966439542873,172790552954.81497
3086,0.23343981009072365,131169383182.42786
3087,0.10810189230101347,283252728033.2932
3088,0.2290965120685805,133656141786.46733
3089,0.29544795034745924,103639764174.40948
3090,0.20193328884597428,151635008149.54294
3091,0.2338546519400099,130936697841.17967
3092,0.15596386327166056,196328529298.40933
3093,0.12099455491926868,253070528010.5707
3094,0.21631533716923393,141553328120.54697
3095,0.27649295753361564,110744794995.7299
3096,0.1452509401442564,210808658927.87213
3097,0.2067284859319151,148117738887.26636
3098,0.24205722437521704,126499657173.45619
3099,0.21893940448268467,139856760696.74786
3100,0.14113701318895527,216953407245.68704
3101,0.12717115127502285,240779104323.77515
3102,0.13393953061431577,228611790405.59192
3103,0.12794562147064703,239321639520.4905
3104,0.15922624875272606,192305955454.46512
3105,0.282031295047922,108570064519.33081
3106,0.29278087096638167,104583867787.38441
3107,0.15497620670924556,197579722397.45486
3108,0.25256109421920653,121238609590.62453
3109,0.20723725938991325,147754105559.81168
3110,0.13722437119095815,223139342043.06204
3111,0.13741651559457868,222827334599.01044
3112,0.23026590074996917,132977378761.22511
3113,0.26583534390672864,115184668260.54082
3114,0.10107594280585981,302942075530.63885
3115,0.10989692774985345,278626132020.00226
3116,0.24461775122893378,125175526902.65071
3117,0.25448712135361146,120321043111.94757
3118,0.2664955709835349,114899305030.90855
3119,0.1110639253288833,275698484536.2767
3120,0.24874728615671232,123097447103.53314
3121,0.20879713151095022,146650270902.8714
3122,0.15677521914404507,195312473916.49008
3123,0.16526205719392215,185282432154.968
3124,0.2329473924889444,131446656571.94055
3125,0.20556613640785074,148955253208.98093
3126,0.16779472647468774,182485805979.38187
3127,0.19454667070073317,157392340817.41562
3128,0.16411230106251332,186580504335.01358
3129,0.20950605258963864,146154039567.5312
3130,0.15456206252830784,198109131043.81793
3131,0.1538876205337178,198977382284.71887
3132,0.19082048697493406,160465767513.97528
3133,0.23341594590879178,131182793791.59583
3134,0.19251237977024688,159055515995.21454
3135,0.16185400978246092,189183795575.8908
3136,0.23674208223763119,129339725368.67429
3137,0.27046269009076,113213973763.06512
3138,0.18893328070322205,162068619069.40424
3139,0.12662421668351284,241819114082.7032
3140,0.17254190216898055,177465041911.00882
3141,0.2502395954768487,122363352775.86472
3142,0.2406561775761721,127236110072.97528
3143,0.15039166113007496,203602750775.78735
3144,0.158655179266225,192998148824.64307
3145,0.14955866519294642,204736755709.3405
3146,0.2815089151910222,108771531725.8977
3147,0.23167997134413745,132165744505.98552
3148,0.28342516143690577,108036124049.76886
3149,0.10982035328586914,278820409729.6716
3150,0.11029924039249986,277609852895.2828
3151,0.2787830070056872,109835087255.51076
3152,0.1554953021557409,196920135047.90518
3153,0.2469001493656973,124018377382.47025
3154,0.2538397126199397,120627917451.47144
3155,0.15243769080781877,200869979973.82916
3156,0.2924135244945189,104715251980.06795
3157,0.17742830258013798,172577629693.51126
3158,0.2303371944468146,132936219759.7383
3159,0.2715487647453519,112761168066.9501
3160,0.26216118838051106,116798966654.7438
3161,0.12403809168142069,246860907683.6501
3162,0.14648107957680678,209038300293.02698
3163,0.2433841682775358,125809974069.08795
3164,0.28357609401559286,107978622126.51685
3165,0.2750194355685633,111338152652.81355
3166,0.19932300930858562,153620778685.0045
3167,0.1105704806776719,276928848569.3145
3168,0.24587348955608457,124536223710.44096
3169,0.15599877706923831,196284589373.62634
3170,0.28170482215231013,108695888362.42155
3171,0.15476718477429313,197846565113.13202
3172,0.10666410592279718,287070853263.28986
3173,0.20546253718992555,149030360077.36362
3174,0.10790520691179042,283769030023.3099
3175,0.10194432042769418,300361567680.8715
3176,0.15974286053965323,191684033930.408
3177,0.22185009819111334,138021827123.31055
3178,0.17418688403524246,175789101856.99216
3179,0.2060347260996255,148616480723.82385
3180,0.20908392225693684,146449117508.8783
3181,0.13982075630915558,218995782229.35333
3182,0.15780916074594725,194032816314.87723
3183,0.11426187527686327,267982262899.40433
3184,0.29305163269347684,104487238710.76698
3185,0.19562559435412902,156524283036.26532
3186,0.24412115283289768,125430162624.14175
3187,0.2796274171349005,109503410693.99232
3188,0.16790837689851876,182362288680.3895
3189,0.20990263558108033,145877901032.81238
3190,0.16940991614258433,180745948035.60248
3191,0.23817325776518386,128562527074.35306
3192,0.16977128152341106,180361222611.14505
3193,0.21753654653468527,140758674289.89026
3194,0.18340734713261359,166951631865.01608
3195,0.26086284909360274,117380286254.69855
3196,0.22712301054209716,134817497473.01753
3197,0.2771341690796983,110488562278.35828
3198,0.27049500270670457,113200449521.88818
3199,0.1692667144010857,180898861351.24814
3200,0.105728000218535,289612551419.9913
3201,0.19762609150238658,154939844567.3027
3202,0.15234437555356858,200993018538.16327
3203,0.1065750923692636,287310620325.1503
3204,0.22256086256726645,137581044333.74368
3205,0.18627027049665718,164385630719.1696
3206,0.21281384461126798,143882349175.89594
3207,0.2993761585275412,102279874424.29024
3208,0.12342091780668699,248095350804.1755
3209,0.15615926534603444,196082863427.74408
3210,0.1535588911031766,199403340828.04465
3211,0.2084504140420993,146894195631.7687
3212,0.26567518817108565,115254104497.34958
3213,0.1288738803172451,237597842359.10776
3214,0.22395481684658494,136724703361.92387
3215,0.18464664376719003,165831099201.7296
3216,0.1286333059925164,238042205815.69077
3217,0.17368868083309047,176293329841.38647
3218,0.18046271572806888,169675801321.5508
3219,0.1347408683469104,227252178759.80414
3220,0.28257133799108275,108362568254.49725
3221,0.25321435489199273,120925829473.15205
3222,0.2848418829624094,107498783470.2113
3223,0.2591254727770668,118167293904.62793
3224,0.14526534952334066,210787748078.23935
3225,0.11959025682552958,256042228795.40356
3226,0.24594421041288275,124500413522.31567
3227,0.28650275406005077,106875607532.22412
3228,0.19528824800723138,156794667432.77597
3229,0.22091015603110462,138609090908.03384
3230,0.245426178952056,124763201833.5133
3231,0.2409803265630533,127064961428.75569
3232,0.13007262470210718,235408149639.0937
3233,0.20980811734132754,145943618806.744
3234,0.2899391340233768,105608909962.99423
3235,0.19865475993008513,154137539470.9889
3236,0.21168079580012764,144652498041.13245
3237,0.2808924838633175,109010235797.98991
3238,0.27254687884127127,112348217048.03381
3239,0.20833959690057705,146972329578.0194
3240,0.12876711597412782,237794841238.62485
3241,0.21110002071952308,145050463734.94498
3242,0.13507393457433353,226691818790.34192
3243,0.20024671283938986,152912152542.46176
3244,0.1853643428660792,165189029488.51154
3245,0.24930315553475538,122822977648.00879
3246,0.1905473241261848,160695806358.036
3247,0.20044909986497844,152757762047.56674
3248,0.16161365230061997,189465156340.04922
3249,0.21394050336458495,143124632401.3842
3250,0.17533900944615327,174634018958.72345
3251,0.2886312212928191,106087469549.10634
3252,0.26852995586673767,114028827066.94766
3253,0.1686943238622216,181512662659.78125
3254,0.17697873609425258,173016016362.0793
3255,0.2542696159748802,120423967222.44763
3256,0.2732617258745638,112054316431.70908
3257,0.2666693816139813,114824415590.9421
3258,0.2810438349799761,108951530290.65717
3259,0.13308717621163665,230075930464.78662
3260,0.1020716203881707,299986967811.20123
3261,0.2801965254636883,109280997860.87996
3262,0.26033237232308454,117619470934.72603
3263,0.16325171736871122,187564066053.07767
3264,0.29968055425144535,102175985279.75105
3265,0.18373681651847315,166652260989.53732
3266,0.16295822690078834,187901872045.19214
3267,0.134524246523995,227618118599.6208
3268,0.15167399595667158,201881381885.46518
3269,0.13069078539451479,234294681200.2897
3270,0.2191400055033988,139728735652.27875
3271,0.22243018323099753,137661874189.18665
3272,0.2990114338611811,102404632172.15639
3273,0.2862459233333136,106971500391.18028
3274,0.23707198230966814,129159741279.8728
3275,0.2658650777680482,115171786219.08975
3276,0.10403985750623646,294311782366.55945
3277,0.21173300226033964,144616831447.81476
3278,0.27316308313018905,112094780703.69342
3279,0.15874994751140908,192882935584.10596
3280,0.11657309515285462,262669150713.3196
3281,0.1144016399578951,267654868506.19363
3282,0.23667696109086545,129375312910.4424
3283,0.24107457811950148,127015283563.59833
3284,0.15131573049738406,202359370034.91306
3285,0.18108096893991338,169096488046.647
3286,0.27420099317789925,111670477721.27223
3287,0.13576987618178973,225529821201.45938
3288,0.10697404381257339,286239117532.7741
3289,0.22984528706743443,133220725517.15909
3290,0.23943097606572777,127887194894.1877
3291,0.24015986103939227,127499057366.6298
3292,0.2765362767273936,110727446909.28319
3293,0.19590556108471632,156300595706.83707
3294,0.12595955517100962,243095141597.2509
3295,0.22887923027325605,133783025498.93364
3296,0.141883654096689,215811723307.86392
3297,0.20122566128972266,152168245856.75845
3298,0.24000930072629648,127579038842.09117
3299,0.24326508226208884,125871562063.4522
3300,0.15877933721123244,192847233384.57904
3301,0.2470614399790398,123937413715.47528
3302,0.2016276786974016,151864843644.6931
3303,0.1554688928876143,196953585576.49268
3304,0.11368173987913843,269349817590.55905
3305,0.23679422443671458,129311244700.59377
3306,0.15796174693905496,193845386577.27832
3307,0.18728770900458458,163492607510.47882
3308,0.10854012180751638,282109098367.55756
3309,0.2375097528664553,128921678079.63712
3310,0.1749315366748275,175040798713.96643
3311,0.29178686222997563,104940145919.557
3312,0.2730578651482582,112137974429.69806
3313,0.16093341548070758,190265991735.53244
3314,0.11723133644320882,261194291806.58408
3315,0.25728656564657776,119011872317.8293
3316,0.2215593398419583,138202956921.9025
3317,0.21987607384715083,139260972620.00977
3318,0.20190619220032494,151655358194.4776
3319,0.2645734203564549,115734059220.95026
3320,0.12349324302103684,247950050956.2878
3321,0.11905366056501487,257196257170.95642
3322,0.25300383179503155,121026451190.78639
3323,0.14142696630532875,216508610060.38278
3324,0.18196308988981585,168276741829.15198
3325,0.11525105943631386,265682207604.72568
3326,0.24216008442616802,126445925109.34259
3327,0.1282819949607451,238694104415.76956
3328,0.26441075620579785,115805258224.78586
3329,0.13600916646475866,225133031072.2646
3330,0.17476204050872426,175210565238.82104
3331,0.13859484117476012,220932869075.64664
3332,0.25651639843700985,119369194665.12158
3333,0.19046970622046056,160761291165.0202
3334,0.27150540530013334,112779176038.7773
3335,0.1919885955586159,159489452020.47015
3336,0.19241260206059982,159137996014.31296
3337,0.2392733644342441,127971435400.77649
3338,0.12076060801706527,253560796046.1431
3339,0.1643924872531214,186262501477.18915
3340,0.2869163170289602,106721556364.92657
3341,0.2996568221702783,102184077365.75272
3342,0.1956075130612311,156538751608.3714
3343,0.17552356499339022,174450398731.22675
3344,0.2872256821659643,106606608674.1172
3345,0.17457051192664416,175402796050.05762
3346,0.24454716145348113,125211659451.82326
3347,0.20481324866255915,149502808533.01474
3348,0.2968571928291321,103147764782.132
3349,0.2282393620222355,134158085741.75845
3350,0.26633409144940096,114968968986.23524
3351,0.11572921718781704,264584489931.61203
3352,0.1775085200702866,172499640511.33377
3353,0.2774819971781583,110350063107.56636
3354,0.270995900121681,112991214575.84573
3355,0.16723841582929241,183092836343.766
3356,0.29100262412850725,105222954574.8062
3357,0.18929655071795412,161757600884.37314
3358,0.11326532111304644,270340079372.24084
3359,0.2600045216274589,117767782299.17346
3360,0.21794063426862836,140497691045.90958
3361,0.1945202905905548,157413685774.6917
3362,0.2611406290673918,117255426737.60374
3363,0.21887485381344965,139898007314.81625
3364,0.2208235136479956,138663475614.43784
3365,0.2600463596834483,117748835004.25429
3366,0.24394556718003968,125520443981.77016
3367,0.22731909252504381,134701205955.45615
3368,0.1569897271431862,195045602390.88434
3369,0.22212100325410095,137853491796.06674
3370,0.17407119451036712,175905933120.9431
3371,0.2081911486219325,147077126489.31296
3372,0.2736015955211736,111915121845.30983
3373,0.16490899372425621,185679114330.3147
3374,0.157090554360583,194920414053.27484
3375,0.15363596334629623,199303309152.9835
3376,0.11742086876031609,260772690775.49014
3377,0.2732905064280253,112042515856.24524
3378,0.2347236983424785,130451914808.98679
3379,0.10635326098639455,287909892144.6373
3380,0.13306819969563463,230108741005.4427
3381,0.10510257466285818,291335925861.42487
3382,0.16428994257360538,186378760745.53278
3383,0.14271972724877893,214547466493.18094
3384,0.2576935108120501,118823930813.51692
3385,0.2764655851434623,110755759650.64166
3386,0.12564328587756296,243707060715.2227
3387,0.1744278473876933,175546257999.5338
3388,0.21447371322872444,142768805737.83234
3389,0.10103135177987527,303075781531.04193
3390,0.10411800525962563,294090881048.5736
3391,0.29575352153717277,103532684042.69777
3392,0.28555536892444755,107230188019.77007
3393,0.16267447031827062,188229633327.93005
3394,0.19126692087168617,160091226231.248
3395,0.2232158746270223,137177321957.8912
3396,0.29141238557982274,105074998232.82544
3397,0.24151985094490222,126781114595.87094
3398,0.2988756972409968,102451139997.2843
3399,0.29830885226093296,102645817138.00314
3400,0.20434899905204065,149842456003.54236
3401,0.2796507809689646,109494262071.17052
3402,0.19597348544320495,156246421961.49203
3403,0.2412269841755096,126935035914.3279
3404,0.2497038602688504,122625881181.23325
3405,0.2455360504768229,124707373277.20303
3406,0.16289776021262323,187971620112.24823
3407,0.2765779084908703,110710779710.86067
3408,0.13729751674885673,223020464061.51254
3409,0.15423741303020055,198526124746.57962
3410,0.19311452575378368,158559568630.6025
3411,0.21384561362728036,143188141110.02695
3412,0.23912434937781704,128051183325.72397
3413,0.2910819925042846,105194263775.6013
3414,0.28788194695529085,106363584878.0012
3415,0.13128366547304282,233236600985.29712
3416,0.26018650041946206,117685413541.66628
3417,0.2239537739406369,136725340060.30977
3418,0.2023511568183868,151321872240.66806
3419,0.2028923882415328,150918209230.06546
3420,0.2708452713887696,113054053861.88684
3421,0.12962943726222706,236212981761.86542
3422,0.15623870064784992,195983170449.16296
3423,0.2586833465030296,118369258453.461
3424,0.14067844396514823,217660609804.64908
3425,0.2658233846283348,115189850368.63997
3426,0.2841258114517459,107769708578.63664
3427,0.12048371565976408,254143522484.74866
3428,0.24275622106701447,126135411752.72464
3429,0.2531923225595536,120936352217.47739
3430,0.2543428195802463,120389307433.00392
3431,0.11977306475840037,255651435166.90176
3432,0.29073698445101565,105319094361.668
3433,0.28993889081874197,105608998549.166
3434,0.2157359598889839,141933481629.95276
3435,0.1922664296426732,159258982219.26117
3436,0.1493402094494278,205036245849.0622
3437,0.11467544396705348,267015804260.76712
3438,0.2802364547820558,109265427025.32077
3439,0.1607212679964107,190517137411.50388
3440,0.18182957320000728,168400306731.96396
3441,0.14854431654599773,206134819640.4511
3442,0.24412854093988154,125426366708.03583
3443,0.1655873235424964,184918478327.62967
3444,0.2517089053418454,121649076572.1544
3445,0.11255017082269386,272057835861.13647
3446,0.1527275060240882,200488809756.3376
3447,0.13188982541801234,232164655634.1676
3448,0.18227462147875523,167989134479.6577
3449,0.2984542599711122,102595807822.56915
3450,0.18963872433046763,161465734427.02618
3451,0.2716743662614958,112709035899.0674
3452,0.13737574890295895,222893459321.2164
3453,0.16476518845792512,185841173043.9198
3454,0.11215626661108753,273013330641.62708
3455,0.2622501873660476,116759328972.69525
3456,0.12502310471426017,244915977489.16544
3457,0.15616050024243883,196081312830.6172
3458,0.18816501131066704,162730338050.2997
3459,0.16371567761132497,187032520932.52908
3460,0.1726458476734795,177358194896.95694
3461,0.274512349591055,111543819232.31725
3462,0.28150584973988263,108772716190.86066
3463,0.12284336363627468,249261783408.0654
3464,0.17974247912795963,170355700268.40826
3465,0.11171152701028238,274100235842.313
3466,0.1496112532488001,204664791149.78537
3467,0.28069809819933944,109085726252.68816
3468,0.290130024644518,105539424736.68724
3469,0.22923615782347811,133574721329.09409
3470,0.23583980145903183,129834555958.70828
3471,0.12168541392152406,251633740750.31305
3472,0.1628164509075565,188065491718.70078
3473,0.29327499146251906,104407661038.96252
3474,0.2100755921518947,145757798829.30655
3475,0.2579479390986427,118706728213.53212
3476,0.1172329504113816,261190695895.43103
3477,0.195458171640293,156658356326.86887
3478,0.24405691859066578,125463175052.12663
3479,0.21106496184409815,145074557294.07477
3480,0.15950906491818415,191964989046.41626
3481,0.29418980679440043,104082994014.89032
3482,0.28494347257749675,107460457412.28722
3483,0.23988333403279258,127646032698.70126
3484,0.16413475520900062,186554979540.0323
3485,0.12896537364797914,237429280695.16846
3486,0.20220895596892804,151428287402.505
3487,0.11916481567317105,256956348456.10883
3488,0.1189639728202071,257390159171.13193
3489,0.2623094185828943,116732963937.19397
3490,0.2542229153451317,120446089048.47762
3491,0.18409710290491396,166326114950.5357
3492,0.13919909918419385,219973807871.45395
3493,0.12248817488684734,249984587721.3024
3494,0.15778781289056232,194059067927.25934
3495,0.1876483693721245,163178374543.18958
3496,0.21174487284624272,144608724113.2774
3497,0.20248101524316983,151224824031.28018
3498,0.19293221986295345,158709395048.5507
3499,0.1870431291550404,163706392414.13788
3500,0.1074205044798871,285049451667.3629
3501,0.2605515760923684,117520516893.62315
3502,0.11608744098139867,263768032450.037
3503,0.14693303955492687,208395307090.7297
3504,0.23828077237447168,128504518407.81352
3505,0.200552501390823,152679002692.4314
3506,0.2996193859874221,102196844836.69804
3507,0.26708040395782967,114647707005.33331
3508,0.18527854155716933,165265527472.72787
3509,0.2890164248577239,105946075261.62886
3510,0.15072737755795543,203149264559.1191
3511,0.18301003817716308,167314078532.5745
3512,0.11803869747381439,259407775205.38187
3513,0.12963522711476813,236202431864.56415
3514,0.18648366312610062,164197524793.99713
3515,0.2703578005545126,113257896894.4872
3516,0.27239689268857203,112410077800.8175
3517,0.12907827513431092,237221607338.3524
3518,0.11132034062763807,275063440582.22455
3519,0.27118667323161977,112911728054.09479
3520,0.15132982310297804,202340525297.42725
3521,0.27196425939872126,112588896671.64586
3522,0.2456714324166998,124638650894.85217
3523,0.10577482232619251,289484352007.6611
3524,0.16233855411537457,188619124191.91235
3525,0.1894883171417697,161593898566.91904
3526,0.1316641056019565,232562669680.02182
3527,0.2031699180743482,150712055160.7357
3528,0.1881319622026526,162758924859.56107
3529,0.19246329943678248,159096076963.3952
3530,0.2657679039280559,115213896965.19667
3531,0.1864683189749998,164211036320.48416
3532,0.1417606690392518,215998951665.1122
3533,0.17811809445255739,171909294190.0922
3534,0.1860239626637115,164603287992.40512
3535,0.11767962825151577,260199291540.75073
3536,0.18423773702917506,166199153298.18912
3537,0.19407105737676128,157778064971.21646
3538,0.20366816749657973,150343356432.16083
3539,0.1653583459405821,185174541542.80185
3540,0.18714759897331154,163615007981.9616
3541,0.1665435315708484,183856770725.4206
3542,0.13704975675670183,223423642802.82437
3543,0.1439597291113535,212699454832.52814
3544,0.29015632045508627,105529860082.99985
3545,0.10405363609464349,294272810149.29944
3546,0.10935065369895741,280018041630.74023
3547,0.2827894750547053,108278979951.0745
3548,0.2564661144615333,119392598761.48653
3549,0.1541078780678339,198692995346.70898
3550,0.15262062140131233,200629217851.94635
3551,0.2477385722813699,123598661354.38278
3552,0.2560018404931101,119609124062.7132
3553,0.2490398836651614,122952819641.50237
3554,0.15001799608466632,204109884807.034
3555,0.1359068494704531,225302521684.01794
3556,0.270315179192358,113275754588.80844
3557,0.1363589111092027,224555591202.25916
3558,0.14273831315691807,214519530339.14117
3559,0.18904286365122086,161974672349.00073
3560,0.19751858555920834,155024175639.6367
3561,0.1266639348684089,241743286529.3075
3562,0.2417102308401474,126681257112.66913
3563,0.1040441161398519,294299735879.9698
3564,0.13718838169829117,223197879592.7784
3565,0.16135972906048868,189763307599.16428
3566,0.2864582677605996,106892205064.27608
3567,0.2512674683225714,121862794671.50864
3568,0.20353732296073018,150440005078.2385
3569,0.28118734688806607,108895923798.49321
3570,0.10408886507504499,294173213222.63525
3571,0.10001984902254533,306140793043.2016
3572,0.20453265304540172,149707909440.877
3573,0.16824875460894936,181993358411.43036
3574,0.23849873900594687,128387076709.28113
3575,0.22260136482259882,137556011501.66315
3576,0.2983109786869933,102645085456.11363
3577,0.2719886420598377,112578803540.94662
3578,0.29342878856789706,104352937042.29727
3579,0.25061855400501315,122178328022.79604
3580,0.20542365494687656,149058568292.64294
3581,0.1584922219659612,193196584160.44858
3582,0.12282079031936773,249307595401.41794
3583,0.2615128767325557,117088520773.44542
3584,0.15396800927892185,198873493547.30667
